6642,14.606,928.8255,TG 56:4|TG 18:0_18:1_20:3,[M+NH4]+,,0.411,TRUE,14.83,928.83282,C59H106O6,TG,JRSOEXBBHGXQPU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCCCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.2,38,73.4,100,187.37,190628_TT1_Hclass_Aging_043_37_9w_GF_F_Kidney_1_Pos,928.83179:2391 929.83514:2362 930.8385:2918,,,,108.06611:10 128.05734:10 265.24213:12 281.16928:10 343.32407:10 457.13861:10 551.49854:12 575.47235:12 597.87872:10 601.48322:24 601.51074:48 603.52216:48 604.53949:60 605.5473:96 607.54822:36 608.55853:10 627.53455:24 629.51862:36 629.55731:60 630.55762:36 646.62708:10 879.73877:10 904.71399:12 911.80988:36 928.81964:77,0.401691414,4.088479974,0.300274278,2.29711443,2.435560314,2.543024212,1.968151477,0.522108549,4.006659815,2.056642493,3.090736292,5.003013369,0.928267893,3.04649707,6.406947711,7.085733752,11.03461641,35.95473458,4.046793312,5.938531587,1.968932216,0.847006835,0.953300957,1.326096212,0.866653339,2.498894172,1.897348475,5.468025297,1.793146511,1.758364594,0.760376291,9.708650101,9.115026791,3.422660478,5.920956643,11.17007838,0.71377693,0.877510515,7.399198294,0.477492502,3.880427882,0.953027652,1.388222612,1.396501398,3.141625312,1.042304648,1.314527318,1.602293487,0.003088173,2.923734487,5.00612604,4.929701899,6.16758191,5.309255015,8.181687009,19.21517268
6643,14.94,928.83398,TG 56:4|TG 18:1_20:1_18:2,[M+NH4]+,,0.768,TRUE,14.79,928.83282,C59H106O6,TG,RHGAXCJSYVVFNV-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.8,79.8,96.8,100,484.06,190628_TT1_Hclass_Aging_047_1_9w_SPF_M_Kidney_1_Pos,928.82825:13743 929.8316:14645 930.83496:6845,,,,73.06484:3 79.06257:3 81.07015:26 93.06669:9 95.08361:33 107.08525:12 109.10281:21 117.06817:3 121.10125:12 123.11694:12 135.11806:16 137.13168:9 149.13358:19 151.14345:9 151.14864:16 160.12254:3 163.14806:12 165.16154:15 175.1505:12 177.1618:17 181.16034:15 189.16772:9 201.16699:3 221.19125:3 245.22546:48 247.24013:17 263.23282:48 265.25372:61 273.26611:3 289.2475:15 291.2699:15 293.28256:33 319.26471:21 337.26996:15 339.29071:37 341.29156:9 341.3045:12 367.32132:38 525.18542:3 545.50482:12 555.50323:12 573.49524:19 573.51538:15 575.50305:15 577.52789:29 599.51337:21 599.54773:9 599.59241:9 601.51117:1294 602.52679:15 603.53638:217 604.53302:9 605.55463:58 606.54602:28 607.55554:38 627.53503:88 628.55829:15 629.5578:1238 630.53693:12 631.54852:405 631.56616:864 632.56097:15 655.56421:35 655.58215:22 657.57764:17 893.79559:25 911.81055:93 912.80652:9 928.82886:171,1.704887037,13.63769791,1.278203033,8.888951149,6.300081912,9.283891891,4.340824205,1.43512453,9.506225765,5.041915062,8.451688996,10.8049708,2.714942353,6.833005013,14.71750682,27.32363478,22.51639621,58.4047319,7.569645573,15.35165081,6.696580123,1.659538531,2.218117745,3.481783603,2.193654853,10.61128074,4.914159876,10.90810864,3.638134486,5.566546648,1.632431487,15.97685623,21.20072155,5.581167438,7.288357445,15.98434546,1.537365696,1.800549294,10.31114085,1.459540001,5.487792959,3.790848214,4.144927321,2.18297684,6.939150581,1.937728384,4.015458754,4.398507331,0.010808605,9.784889897,7.199649969,6.77076993,6.442375163,7.099513659,16.36337402,21.01659512
6839,13.332,958.82513,TG 56:5;2O|TG 18:1_20:1_18:3;2O,[M+NH4]+,ion correlated with 6833,0.125,TRUE,13.67,958.80688,C59H104O8,OxTG,RUAOKIIJBROXKH-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCC(O)C(O)C=CCC=CCC=CCC)CCCCCCCC=CCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,98.3,48.3,69.7,100,132.37,190628_TT1_Hclass_Aging_017_18_12M_GF_M_Kidney_3_Pos,958.81128:1454 959.81463:1113 960.81799:1894,,,,109.06204:10 149.12709:12 265.24521:36 293.20398:105 349.22348:10 519.40173:24 564.33978:10 599.51831:12 603.5379:123 613.50305:24 629.52417:24 629.55231:48 631.47253:97 631.49371:264 631.57483:24 641.4729:12 641.48706:36 641.5191:36 659.49847:24 661.46747:12 905.75128:36 913.78833:12 923.73645:24 958.78558:48,0.060848727,1.450066427,0.035940971,0.352677399,2.005755553,1.313772275,0.733843041,0.146028639,1.312756567,0.597236598,0.872324598,4.163481237,0.230812557,0.344227995,4.221736994,1.498458449,5.001350457,9.89189437,1.532744677,2.402612016,0.145949173,0.285264872,0.128669583,0.138906055,0.079590613,0.372276952,0.849844516,2.0376132,0.877754094,0.40315954,0.06936307,1.64952793,0.807424288,2.53835595,3.252857518,6.943066243,0.10495621,0.091056528,6.048424698,0.073848504,3.928880564,0.162066675,0.568991284,0.576193458,1.571609618,0.268627121,0.107230835,0.27020596,0.001852904,3.730929241,6.404784155,5.965302667,4.259295428,5.826030706,5.206528097,3.602844878
6629,14.809,926.81854,TG 56:5|TG 18:0_18:1_20:4,[M+NH4]+,,0.5,TRUE,14.58,926.81708,C59H104O6,TG,NMOSKFDAUMPINK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,98.9,72.6,84.1,100,736.96,190628_TT1_Hclass_Aging_023_35_24M_SPF_F_Kidney_3_Pos,926.81763:9232 927.82098:7600 928.82434:6449,,,,71.08889:12 93.06848:12 109.10626:24 119.07981:12 129.06989:24 133.10217:12 145.10085:12 147.11919:48 157.09801:12 169.09506:24 171.11913:12 201.16405:24 203.18314:74 240.22723:10 263.23422:10 269.23032:60 275.27069:10 287.23129:60 297.25766:24 313.26016:12 337.28729:12 339.28738:60 341.28564:24 341.30121:48 551.50531:24 577.51434:190 579.53595:24 581.54077:36 601.55243:12 603.52258:60 605.53394:2938 625.51556:579 626.53723:24 627.52454:557 627.56323:101 629.55432:36 631.58038:24 653.52173:60 653.55042:63 842.33612:12 891.74646:12 891.77997:48 891.86798:12 909.79596:164 909.85095:36 926.80841:203,3.89476762,13.43681066,3.493378832,10.73310396,5.019970761,5.363334446,6.219946432,3.128158103,6.240180837,5.191224211,5.859782,7.88476616,3.512750974,4.559038052,8.936835994,26.08363138,11.52649614,17.77761877,8.125428346,4.741225488,5.432273432,3.762521981,4.809221002,7.162553735,5.811097335,5.197604728,3.208094733,10.13003271,4.10186703,3.624373801,3.579832384,9.458864444,9.602748398,5.241514108,9.084877523,9.380785976,2.93055667,3.331671053,11.02012018,4.06625459,4.937960344,3.544440718,2.749156866,3.55345324,4.484506755,2.035910812,4.657675035,5.247845447,0.006330755,6.584268837,5.678704806,5.311239024,6.238824605,6.065962277,17.47905861,21.61706927
6627,14.676,926.81531,TG 56:5|TG 18:1_18:2_20:2,[M+NH4]+,,0.732,TRUE,14.56,926.81708,C59H104O6,TG,ZIBZUMLEDUJDQI-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCC=CCCCCC)CCCCCCCC=CCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.9,46.7,89.4,100,534.66,190628_TT1_Hclass_Aging_020_7_18M_SPF_M_Kidney_1_Pos,926.81659:9133 927.81994:8255 928.8233:5493,,,,81.06533:36 95.08252:12 95.08663:36 107.08412:24 109.10168:24 121.10472:24 131.07805:12 133.09708:12 135.1136:36 141.12907:10 159.11613:12 161.12962:24 175.14737:24 189.16257:12 243.21117:12 261.21378:12 263.22238:12 263.24969:12 265.25467:48 269.21603:10 271.23199:36 287.23077:12 289.26047:36 291.34042:10 339.27646:24 345.27567:24 553.48987:12 575.47162:12 577.51331:36 578.5152:24 579.53827:24 599.44012:12 599.50885:286 601.51007:200 603.52496:301 603.54565:308 604.5285:36 605.53284:36 625.51794:60 627.52692:585 629.5321:273 629.53912:399 630.55347:24 631.55457:91 652.54163:36 653.54926:24 825.68011:10 841.72388:24 891.72809:12 891.7616:66 893.77826:10 909.79004:97 926.79816:123,2.360301927,15.55461499,1.550685746,10.79771661,5.950284097,7.224264701,6.280451748,2.172906145,9.741421033,5.869488336,7.74480527,10.89682801,2.495709021,8.317785673,12.08398999,26.82995661,19.54447957,59.89850349,9.687120042,12.17705635,6.458941711,3.317049112,3.099530433,7.253395411,3.839018818,8.209519535,5.165560826,11.61095623,3.524509361,5.247674871,2.983048238,17.21164571,17.69799365,6.451403484,9.565135366,17.89292402,2.652291985,2.666833662,12.21530729,2.107893172,5.298195506,2.436906352,3.007525357,2.745116799,5.817824651,2.82058477,4.437954087,4.446698703,0.006793981,9.334362592,8.269661642,7.885100581,8.808650401,9.025118317,14.87579456,24.61944
6614,14.52,924.82483,TG 56:6|TG 18:1_18:1_20:4,[M+NH4]+,,0.411,TRUE,14.45,924.80151,C59H102O6,TG,LWFHQFIZUUUVSB-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,TRUE,null,null,88.5,99.9,44.4,82,100,324.12,190628_TT1_Hclass_Aging_008_43_18M_GF_F_Kidney_1_Pos,924.82617:2784 925.82952:3437 926.83288:3871,,,,79.05472:12 85.10481:12 91.05499:24 93.07584:12 102.29861:10 107.09223:12 119.08359:24 123.11828:24 125.13178:10 131.08868:12 133.09972:48 137.13481:24 145.09492:24 147.11322:48 149.13347:36 151.1468:24 157.0901:12 157.10417:24 159.12085:12 161.13258:60 163.14621:24 171.11092:60 173.13405:48 175.14122:36 177.15996:24 185.131:24 189.12534:24 199.11258:12 199.14426:36 201.16713:12 203.17822:147 213.12758:12 241.18201:24 245.23244:24 259.24402:24 265.25421:60 269.2179:183 287.23749:150 313.23935:24 313.26917:24 335.25363:12 337.26315:60 339.28391:122 341.2951:36 363.28888:10 491.10733:10 545.42517:12 559.45801:12 575.48199:12 577.48993:75 577.51355:284 579.51825:48 597.47357:12 601.51044:70 603.48737:35 603.52533:888 604.51501:24 605.55048:36 623.49512:145 624.50104:24 625.52887:420 627.53088:172 651.53528:178 889.68567:12 889.74847:24 898.30731:10 907.77783:131 924.79291:373,1.232018329,4.105456362,0.815776466,2.667291088,3.347267383,2.454055435,2.212765824,1.250903786,3.621339908,2.35435037,4.82118097,3.129553623,1.09346484,3.967346613,3.998710333,5.241700583,8.210607662,22.1112933,5.307436007,3.838579353,2.509019516,2.167877828,2.41607095,3.489954547,2.905548667,2.298681328,2.485772438,4.861899852,2.244806385,2.050325218,2.1000869,7.842327072,6.349715283,3.147320204,5.011579525,7.967703772,1.666973543,2.11238672,7.038520527,1.039612637,4.158504147,1.139664202,1.377771751,2.044003351,1.821855774,1.730367098,1.65521166,2.581441889,0.023315706,4.453650126,3.378179709,3.458058703,4.096454981,3.894273957,4.090843505,8.406638049
6613,14.466,924.79712,TG 56:6|TG 18:1_18:2_20:3,[M+NH4]+,,0.286,TRUE,14.44,924.80151,C59H102O6,TG,PNTJFQHQNIYXAB-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCC=CCC=CCC)CCCCCCCC=CCCCCCCCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,100,48.7,88.7,100,935.79,190628_TT1_Hclass_Aging_019_17_12M_GF_M_Kidney_2_Pos,924.79797:15359 925.80132:11817 926.80468:5512,,,,79.05406:24 81.06659:24 83.08268:12 95.0798:24 109.09877:24 113.10674:48 129.06812:12 135.11852:24 149.12897:24 161.1368:24 163.14326:24 165.15494:24 188.1508:24 219.16417:12 227.17757:24 241.28065:10 261.22977:12 265.25247:36 271.23904:24 285.21545:12 289.24152:36 295.22617:24 305.25018:10 311.22659:24 312.2597:12 337.2662:24 339.28436:76 575.48206:60 576.48895:24 577.4967:60 577.52368:117 578.51215:1032 579.52844:590 597.4873:24 599.49542:36 599.52295:48 601.52075:482 602.51917:177 603.53217:327 604.53571:68 604.58405:24 623.47754:36 623.55463:36 624.50104:48 625.53235:1715 626.5224:24 627.5343:943 628.54706:24 629.55707:48 645.47137:12 650.51483:66 651.51727:85 651.54596:68 653.53888:36 889.7478:24 901.72479:36 905.64764:10 907.76868:137 924.79639:364,5.343910374,28.33642003,4.990571039,15.15368631,12.1238434,9.662009193,13.41143536,6.564998282,20.4936813,11.49316283,15.77035869,18.15141102,6.450400426,18.72394072,18.99105809,38.45656154,32.85962924,78.09298874,22.22986355,14.04368056,11.35464469,9.075073229,9.923185752,16.06167348,11.38293153,9.297805193,7.982891039,20.48360105,9.02254512,6.2941633,8.468401931,31.10067088,27.10938715,11.76125021,18.30316,31.01746025,6.088954223,7.645629996,25.80614057,5.684729414,11.67077658,4.82963418,4.901453487,7.044966985,11.86836229,6.950530391,8.452828477,11.4163411,0.007411615,15.80130661,17.25775969,13.68083119,17.35777384,17.17663963,13.01632024,39.63129366
6599,14.259,922.78516,TG 56:7|TG 16:0_18:1_22:6,[M+NH4]+,adduct linked to 6876_[M+ACN+Na]+,0.482,TRUE,14.2,922.78583,C59H100O6,TG,YGOKCUTVSFRDFI-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,100,60.2,83,100,674.79,190628_TT1_Hclass_Aging_027_15_9w_GF_M_Kidney_3_Pos,922.78711:12188 923.79046:11193 924.79382:6408,,,,81.06422:12 91.05443:12 95.08271:36 109.10042:24 117.07179:24 129.06831:12 133.10057:36 135.11385:36 147.1158:24 159.11465:36 161.13525:12 169.09872:12 171.11731:24 185.1338:24 201.16406:24 209.11819:12 211.14407:12 213.16333:36 215.17574:24 223.15216:24 227.17577:36 237.16623:12 239.23006:36 239.24741:48 265.24371:36 269.23035:36 293.20486:12 293.2265:69 311.23196:128 311.2691:24 313.27505:36 339.27707:12 339.29517:48 345.09381:10 573.50183:12 575.50293:119 577.51093:682 601.51117:36 621.48981:24 623.50983:241 625.51208:24 641.50336:12 647.45221:12 649.48889:94 649.50677:226 651.53955:24 853.70367:12 887.67822:12 905.75427:102 919.77338:12 922.78876:280,6.747921784,33.71793485,4.485934727,22.00262755,13.73700672,12.5594257,19.79301742,8.314646034,27.30600382,16.54964464,17.82750731,25.24364175,6.434575485,27.79522086,17.7880658,50.50327692,40.29286056,107.3083818,24.9943039,17.46493607,13.71645902,14.46130664,11.76727613,19.9135528,14.08311677,11.21112635,11.10172022,29.59482717,11.39660009,8.262231785,12.22927629,42.4447101,30.0380504,14.1770094,26.16515876,36.63920287,9.372103998,11.70700062,31.32415679,5.37144663,13.63627018,5.360485229,6.178200255,9.884294277,12.6414157,11.1252472,10.59364681,14.05182418,0.004632259,17.75828459,23.65490091,20.89975584,21.63233556,23.9808529,24.54506103,40.2317678
6600,14.385,922.78845,TG 56:7|TG 18:1_18:2_20:4,[M+NH4]+,adduct linked to 6875_[M+ACN+Na]+,0.643,TRUE,14.17,922.78583,C59H100O6,TG,WSZCBVABHNUPSE-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.4,65.7,90.4,100,1759.41,190628_TT1_Hclass_Aging_026_2_9w_SPF_M_Kidney_2_Pos,922.78589:43034 923.78924:44849 924.7926:34242,,,,81.0693:36 85.09653:24 91.05847:36 93.07529:36 95.08136:36 97.10191:48 109.09751:36 119.08445:24 121.10189:48 128.05807:12 131.08636:48 133.1022:48 135.11877:36 137.13406:36 145.10089:24 147.12093:36 149.13266:48 151.14426:36 157.10509:24 159.11292:48 161.13173:60 163.14713:36 163.15968:12 171.10815:12 173.12944:24 175.14772:36 177.17023:36 183.11749:12 185.13193:48 187.13817:12 189.16295:36 199.1452:24 201.16409:60 203.18117:116 213.15312:12 215.17371:24 227.18002:24 239.24092:36 245.24001:36 257.22916:24 263.23425:36 263.43237:12 265.25287:48 269.22345:116 271.24176:60 285.22064:24 287.2337:110 289.25864:24 293.23373:36 311.22705:24 313.25027:73 313.27759:94 317.23639:12 335.25714:12 337.26413:93 339.26157:12 339.28485:113 367.28571:24 547.49249:12 549.48065:48 551.47894:24 571.45728:12 573.4884:60 575.51642:729 577.48737:47 577.52441:1942 578.5365:24 599.49622:100 600.4964:36 601.51459:5355 602.52332:36 603.53296:66 621.50031:60 623.50635:1981 625.5296:1892 627.5351:48 641.52472:24 649.51752:706 651.55029:48 779.60834:12 845.67065:12 887.73676:48 905.75421:212 922.74609:141 922.7887:605,8.436193301,46.23802058,8.061225539,21.4729384,14.79198204,13.12141181,19.98317698,12.50274739,24.81226676,21.84192565,22.700493,24.21612278,12.80623718,39.93203371,17.40058513,51.25637813,34.596687,47.21881448,31.59856638,17.87959331,27.05535933,14.47617826,14.87618329,24.47630428,19.75517618,17.06130602,8.901961904,31.66468108,14.91471803,11.90894692,16.20652852,32.15165582,31.71123888,14.98494217,24.43978799,29.70225387,11.08501923,13.41961176,26.34362117,9.872994576,19.10931667,8.450383259,7.92581634,11.02887369,16.79598007,11.9554778,17.60923148,22.02317857,0.006485163,21.43289792,23.36446917,19.16769842,21.03695018,19.35448004,29.75158912,40.83224195
6575,13.329,920.77032,TG 56:8|TG 16:0_18:2_22:6,[M+NH4]+,,0.018,TRUE,13.95,920.7702,C59H98O6,TG,RDZINTYLBOTMAU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,95.3,53.9,78.8,100,59.51,190628_TT1_Hclass_Aging_025_36_24M_SPF_F_Kidney_5_Pos,920.77032:1359 921.77367:1688 922.77703:2698,,,,93.07508:10 175.15855:10 184.064:36 189.17419:10 240.09642:10 255.21182:10 269.21844:24 287.2428:10 293.22128:24 305.17175:10 313.2796:24 315.22726:10 571.47668:10 575.4787:24 575.50226:96 589.48846:10 599.49207:48 623.47406:24 623.51611:48 647.47998:12 647.52283:36 903.71472:12 920.70459:24 920.76416:63 920.80249:24,0.158071971,1.953699254,0.099255589,0.553918891,1.989009912,1.327117592,0.862632927,0.280374986,1.291071897,0.897675741,0.642545609,2.930885714,0.23197048,1.291251557,3.969424004,1.08512398,2.78617185,3.986285791,1.47774534,1.334636309,0.313250634,0.517127078,0.49540394,0.57340804,0.667676807,0.372673413,0.753291977,1.82482448,0.672518711,0.500141243,0.447588109,3.143528941,1.493501573,1.744491659,1.700913193,2.284788759,0.569975717,0.521392175,3.696947104,0.195171047,2.104531734,0.212387669,0.478417161,0.381526472,1.141249986,0.691989747,0.35850745,0.298897933,0.001235269,2.294873458,3.592182044,3.088633868,2.54947074,2.860722575,9.669266465,12.00948293
6576,14.157,920.77191,TG 56:8|TG 16:0_18:2_22:6,[M+NH4]+,adduct linked to 6618_[M+Na]+,0.946,TRUE,13.95,920.7702,C59H98O6,TG,RDZINTYLBOTMAU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.4,55,83.8,100,2000.13,190628_TT1_Hclass_Aging_QC_Pos_04,920.77057:5761 921.77392:5959 922.77728:4777,,,,81.07164:24 91.05023:12 93.06831:24 119.0903:24 125.09469:10 133.10513:24 143.0844:12 145.10223:36 147.11548:24 159.11784:36 175.11017:12 183.11327:24 185.12956:12 189.17023:12 203.17868:24 211.16194:12 213.17104:36 215.17731:24 217.20743:10 225.17264:12 239.22949:12 239.23817:36 241.18674:24 245.22401:24 247.25412:10 269.22971:36 293.233:24 307.229:12 311.23865:60 313.27679:60 337.24008:12 337.28131:36 343.26294:24 367.29019:24 571.45581:12 573.4903:24 575.49475:453 598.23792:10 599.49811:102 619.52734:12 623.46265:24 623.50824:124 647.4541:12 647.50049:119 851.69373:12 851.71832:24 903.72601:36 920.76703:129,12.14078058,61.33427311,11.55606709,24.73116605,17.29824617,18.99186829,19.35478606,15.0980133,38.36184947,26.10998231,29.15602925,24.82494379,15.23787449,49.15004697,19.1938096,55.47781049,38.480129,54.24475174,36.68600504,19.32356046,30.62470838,16.98339961,21.72119672,32.97024131,22.63468594,20.39950829,16.31191382,33.54109071,15.48142335,15.75470304,19.39810222,45.50340618,34.46254881,16.39580985,28.8354813,39.1228019,19.20287784,20.09418002,30.14664997,13.5766576,20.36065987,11.49066904,10.85031542,17.33473073,19.06333776,18.95549214,22.58596938,23.92520568,0.008183658,27.0832612,26.10828481,25.50848206,29.31636913,31.00654146,42.3960145,57.0450439
6577,13.214,920.77228,TG 56:8|TG 16:0_18:2_22:6,[M+NH4]+,ion correlated with 6571,0.143,TRUE,13.95,920.7702,C59H98O6,TG,RDZINTYLBOTMAU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,93.4,53.9,78.8,100,77.99,190628_TT1_Hclass_Aging_025_36_24M_SPF_F_Kidney_5_Pos,920.77582:1274 921.77917:1384 922.78253:2260,,,,93.07508:10 175.15855:10 184.064:36 189.17419:10 240.09642:10 255.21182:10 269.21844:24 287.2428:10 293.22128:24 305.17175:10 313.2796:24 315.22726:10 571.47668:10 575.4787:24 575.50226:96 589.48846:10 599.49207:48 623.47406:24 623.51611:48 647.47998:12 647.52283:36 903.71472:12 920.70459:24 920.76416:63 920.80249:24,0.204550519,2.757248259,0.112837933,0.742372463,8.860304213,3.675893307,1.94394935,0.432244771,2.640525599,1.276411144,1.2583533,8.286374406,0.441554457,1.269043299,11.81365464,2.009560556,5.771847364,7.590443968,2.155105594,2.935933219,0.389365263,0.683418922,0.511031824,0.639256239,0.625916301,0.609360676,1.396368321,4.823210993,1.930206819,0.802764777,0.486850224,3.077547823,1.694190847,6.003221871,3.006058348,5.704325349,0.505358549,0.594362133,14.05405669,0.270166267,6.697003385,0.381541809,1.564145427,0.866111937,2.937602968,0.696702504,0.478594298,0.608102692,0.002624947,5.472029554,9.393173898,8.430153616,5.862256073,8.834403478,10.41305619,12.60995707
6556,13.919,918.7533,TG 56:9|TG 16:1_18:2_22:6,[M+NH4]+,,0.732,TRUE,13.81,918.75452,C59H96O6,TG,NPWRXJYSKONMPV-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.8,44.2,82.7,100,323.6,190628_TT1_Hclass_Aging_025_36_24M_SPF_F_Kidney_5_Pos,918.7547:5332 919.75805:4894 920.76141:7103,,,,79.05167:12 81.06797:36 91.05439:10 121.10029:12 125.12476:10 149.13091:24 157.10153:24 161.13348:24 165.16962:10 169.1042:24 171.11916:24 175.14771:48 185.13573:24 201.1422:12 201.16209:24 203.17715:36 207.17682:12 245.22244:24 259.19757:12 261.21884:24 263.24112:36 269.2258:24 287.23138:24 293.21695:24 311.22958:24 311.237:48 311.25681:36 313.27515:24 337.26678:12 337.27451:24 357.32382:10 571.50446:12 573.492:344 575.48639:24 595.46985:24 597.50201:117 599.50336:24 601.51141:12 603.5332:24 617.50171:12 617.52612:24 619.53271:36 621.49011:136 623.4751:24 647.5025:75 648.47406:12 883.76581:12 901.72211:60 916.10083:10 918.76562:67,1.112566214,11.44491453,0.970406226,3.398221727,2.688605541,2.26573819,3.595744463,1.695729486,7.167617497,4.329054915,4.354938512,4.366421574,1.386805214,8.761157675,2.561427407,9.818387629,8.719685975,15.58906971,7.805563781,3.538586177,3.993129178,2.970945761,2.576517231,5.181340039,2.619612021,2.371630167,2.026692442,6.2375037,2.432997999,1.896982421,2.547238763,11.76820355,7.255150612,2.988547346,5.527412022,9.414430791,2.084557325,2.499065127,5.795596656,1.090526823,3.730856557,0.940742714,1.244232981,1.957600357,2.559842847,3.214099939,2.351481631,2.856940544,0.003705808,5.204528967,6.198424761,6.498243412,6.686635833,7.265620131,10.41305619,13.81090537
6758,14.108,944.77063,TG 58:10|TG 16:0_20:4_22:6,[M+NH4]+,,0.911,TRUE,13.9,944.7702,C61H98O6,TG,HCEQQESIFLFUPF-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC,310,TRUE,TRUE,TRUE,,FALSE,FALSE,null,null,100,99.4,60.7,89.5,100,1229.01,190628_TT1_Hclass_Aging_043_37_9w_GF_F_Kidney_1_Pos,944.76984:14084 945.77319:19142 946.77655:10224,,,,71.08863:12 81.06641:24 85.09745:36 93.0681:36 95.0864:36 105.06499:12 116.10464:12 119.08389:70 129.06615:24 131.0793:36 133.09673:48 137.13339:24 142.1189:24 145.09341:36 147.11511:36 157.10078:48 161.13806:36 163.14992:24 171.11282:68 173.13226:36 175.14871:36 185.10045:12 185.12909:36 187.15451:36 189.15234:24 197.12762:36 199.14618:75 201.16309:73 203.17815:92 205.51492:10 209.14151:12 211.14914:12 221.23306:36 223.14474:24 227.17674:48 235.14459:12 239.23535:36 251.18306:24 259.23914:24 265.18295:24 265.19437:24 269.22437:140 281.23541:12 287.22031:36 287.23221:80 293.22018:36 309.20627:24 311.23529:95 313.25357:12 313.27591:265 325.25723:12 361.26614:12 363.28253:10 367.27567:48 385.26288:48 429.09698:12 517.45807:10 549.44141:12 549.48749:48 597.46759:12 599.49634:612 600.50677:36 621.48285:24 623.49933:577 625.5191:24 671.48547:139 671.50366:254 817.62469:12 927.7431:75 944.64996:24 944.77075:285,7.21180913,15.19245206,6.466240456,15.12474523,4.705524854,12.57573664,10.13723343,7.094295932,18.22346315,13.62628074,16.53740273,12.72115483,7.929453468,18.53675684,11.24369762,21.91447082,20.65206887,19.08032654,18.97187651,8.83179911,15.18323564,12.87883018,12.11890353,14.20494652,12.95460048,15.22014077,7.815290406,13.67006324,8.349316251,8.693825751,9.711702235,18.32389883,16.62920658,9.078189887,12.43778876,17.46165867,10.25358676,9.754898341,13.85073344,9.376007904,11.94463957,8.47967811,8.177217591,9.735431288,10.91678933,9.618736034,14.81713922,13.27797659,0.007411615,14.10713623,14.37637112,14.59530906,15.00167613,15.63861674,35.70190695,35.42797463
